,date,tic,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
1048,2024-03-04,agg,97.29,97.3801,97.23,97.26,7428243.0,0.0,-0.20493513449564205,98.06850867386855,96.63649132613143,49.17408964776617,-51.21353955637473,9.714157460657557,97.70800000000001,98.07366666666667,13.489999771118164,12.200956650840046
1048,2024-03-04,bil,91.46,91.46,91.45,91.455,8628321.0,0.0,0.009525772721374892,91.81472558476972,91.37027441523028,44.416166515097565,-100.30811365971186,23.052285708226144,91.61833333333334,91.54283333333335,13.489999771118164,12.200956650840046
1048,2024-03-04,gld,196.01,196.3299,193.88,194.15,12216341.0,0.0,1.0953420036190096,193.26771412923102,182.98128587076894,63.755517961335514,384.4760625214805,52.257078675061386,188.08666666666667,188.2475,13.489999771118164,12.200956650840046
1048,2024-03-04,spy,512.3,514.2,512.0,512.03,49799257.0,0.0,6.70821541317423,514.1799342288261,489.92306577117387,67.2619284441221,147.87723394743384,38.760669796025844,497.29200000000003,484.27183333333335,13.489999771118164,12.200956650840046
1048,2024-03-04,vb,221.69,222.94,221.5,222.29,656650.0,0.0,2.830357988864364,223.23043038949356,207.2855696105064,60.96854522527982,167.87555589509853,31.800982753490707,213.57866666666666,210.99233333333333,13.489999771118164,12.200956650840046
1048,2024-03-04,vnq,87.38,87.43,85.72,86.33,5319021.0,0.0,0.29784778637264253,86.77451088857498,82.14748911142502,56.88315777875208,210.79018362410707,7.248524156151373,84.61733333333333,85.72066666666666,13.489999771118164,12.200956650840046
1048,2024-03-04,vo,243.06,243.67,242.076,242.45,619411.0,0.0,2.867859560581053,243.28611846800052,229.01788153199945,64.58593864560032,183.7494160984799,40.869203527425014,234.43466666666666,231.59466666666668,13.489999771118164,12.200956650840046
1048,2024-03-04,vwo,41.4,41.6,41.3625,41.6,8596738.0,0.0,0.31889399570390964,41.983991409803096,39.933008590196906,55.496868629426736,98.43038756948035,18.8098368120995,40.58433333333333,40.45883333333334,13.489999771118164,12.200956650840046
1049,2024-03-05,agg,97.82,97.92,97.6,97.69,6815524.0,1.0,-0.14928253943647007,98.09567214313401,96.626327856866,52.081905176404184,12.811464383414418,4.967340890982248,97.69533333333332,98.08149999999999,14.460000038146973,6.011308934058586
1049,2024-03-05,bil,91.46,91.47,91.46,91.47,10329533.0,1.0,-0.003751565421680425,91.812999430523,91.37400056947698,44.41616651509756,-88.66279069768032,21.193697472384994,91.61133333333333,91.54266666666668,14.460000038146973,6.011308934058586
1049,2024-03-05,gld,197.19,198.14,196.65,197.44,9672210.0,1.0,1.6040441393865308,195.14121072929473,182.06978927070523,65.10066950896825,370.9285207432348,57.14542258276395,188.41899999999998,188.4033333333333,14.460000038146973,6.011308934058586
1049,2024-03-05,spy,507.18,510.7,504.91,510.24,72855623.0,1.0,6.315112339318318,514.2449831112666,491.3210168887334,63.06784519027724,92.53410069477005,16.37466942929429,498.083,485.1455,14.460000038146973,6.011308934058586
1049,2024-03-05,vb,220.03,221.79,219.31,220.49,736459.0,1.0,2.7980179538842833,223.2668062375924,208.48519376240768,59.125680119398936,122.96885554639769,20.167996094389938,213.891,211.3536666666667,14.460000038146973,6.011308934058586
1049,2024-03-05,vnq,86.32,87.54,85.92,86.91,4722582.0,1.0,0.36075331608769545,86.92566824440138,82.37033175559861,54.25565835944092,181.26470778730385,8.40769211946931,84.631,85.76700000000001,14.460000038146973,6.011308934058586
1049,2024-03-05,vo,241.04,243.18,240.14,242.42,814814.0,1.0,2.841927118466913,243.51197761478184,229.91102238521822,61.609597775412965,137.70374671736,27.095734055850873,234.78000000000003,231.9535,14.460000038146973,6.011308934058586
1049,2024-03-05,vwo,41.12,41.35,41.06,41.23,7463309.0,1.0,0.289781143279761,41.87597219418213,40.180027805817865,53.62022419694645,63.06154917360122,8.606622299246668,40.644333333333336,40.473333333333336,14.460000038146973,6.011308934058586
1050,2024-03-06,agg,97.97,98.1601,97.91,97.95,16536204.0,2.0,-0.09201304143357447,98.04651306311258,96.65648693688745,52.87132059064181,43.123128191470215,10.651146558293851,97.69566666666667,98.09133333333334,14.5,5.166022768718963
1050,2024-03-06,bil,91.48,91.49,91.48,91.49,6751956.0,2.0,-0.012515843848063923,91.81160778307931,91.37739221692071,45.39830580750817,-71.28994695302973,17.402600384069427,91.60466666666667,91.54216666666666,14.5,5.166022768718963
1050,2024-03-06,gld,198.81,199.3,197.44,198.08,10459292.0,2.0,2.1135510077014033,197.08902537396503,181.14797462603494,66.84807743497319,316.5468715979539,59.95426967573443,188.781,188.58100000000002,14.5,5.166022768718963
1050,2024-03-06,spy,509.75,512.069,508.42,510.55,68382367.0,2.0,6.140172753370564,514.6468653141987,492.49613468580105,64.22614218136926,107.92747235201176,19.069570777312595,498.9126666666667,486.00416666666666,14.5,5.166022768718963
1050,2024-03-06,vb,221.52,222.4,220.66,222.15,683698.0,2.0,2.859654474012274,223.5640865826668,209.43391341733314,60.241562599317966,131.07892642767473,22.21224252959716,214.27766666666668,211.72116666666665,14.5,5.166022768718963
1050,2024-03-06,vnq,86.75,87.08,86.24,86.88,4999585.0,2.0,0.4402291206668707,87.21474921297408,82.38725078702592,55.125508265538926,177.70632213771518,8.407692119469305,84.67866666666666,85.8165,14.5,5.166022768718963
1050,2024-03-06,vo,243.07,243.71,242.2,242.98,691862.0,2.0,2.9511603661727577,244.2278926202802,230.32210737971982,63.36473838491259,151.27920507725827,29.12370855439511,235.201,232.33149999999998,14.5,5.166022768718963
1050,2024-03-06,vwo,41.63,41.785,41.6001,41.66,10248499.0,2.0,0.3043533398901346,41.948730635230746,40.19926936476925,56.398349599779934,113.27970056673206,19.264630046493487,40.714000000000006,40.49366666666667,14.5,5.166022768718963
1051,2024-03-07,agg,98.18,98.24,97.97,98.22,7726663.0,3.0,-0.02934305819559313,98.10350571771518,96.62149428228481,53.96957347192174,56.76856778040862,12.51250761424253,97.71033333333334,98.11283333333334,14.4399995803833,4.803651396403299
1051,2024-03-07,bil,91.52,91.53,91.52,91.53,4388642.0,3.0,-0.016048929864766137,91.80916676658241,91.38483323341761,47.32401416469051,-44.768383543901365,10.043210441269187,91.599,91.542,14.4399995803833,4.803651396403299
1051,2024-03-07,gld,199.94,200.11,198.91,199.54,8403737.0,3.0,2.5787936993133087,199.00311391312437,180.3778860868756,68.00407921909047,272.6008800992438,61.822084503955544,189.23233333333332,188.81933333333333,14.4399995803833,4.803651396403299
1051,2024-03-07,spy,514.81,515.89,509.8053,513.14,58652085.0,3.0,6.336785069185055,516.2396757218178,492.5743242781823,66.374119059522,130.1713571869971,26.168368107221706,499.8933333333334,486.91433333333333,14.4399995803833,4.803651396403299
1051,2024-03-07,vb,223.4,223.91,222.59,222.68,588202.0,3.0,3.025328049907273,224.11838430766724,210.25561569233273,61.609561748014826,147.24340111328033,27.148582186557448,214.78133333333332,212.10116666666667,14.4399995803833,4.803651396403299
1051,2024-03-07,vnq,86.73,87.4197,86.3044,87.21,3164131.0,3.0,0.49588419125549876,87.4460519432444,82.47194805675558,55.075117939065294,167.4952713364617,12.276453770888486,84.76633333333332,85.868,14.4399995803833,4.803651396403299
1051,2024-03-07,vo,245.24,245.53,244.24,244.49,1568574.0,3.0,3.176215926441728,245.37610046498247,230.41189953501743,65.12775386870723,169.93010597566933,35.6903720180292,235.74633333333333,232.7313333333333,14.4399995803833,4.803651396403299
1051,2024-03-07,vwo,41.83,41.88,41.6,41.7,7739612.0,3.0,0.32825630487102586,42.047401051884215,40.21559894811579,57.432734167739255,115.91051058111425,21.40435441755834,40.773333333333326,40.52066666666667,14.4399995803833,4.803651396403299
1052,2024-03-08,agg,98.27,98.405,98.19,98.34,7168723.0,4.0,0.027271237027278517,98.22961221602505,96.55638778397496,54.44027396808424,75.67067656771744,16.35897324002008,97.71333333333334,98.13566666666667,14.739999771118164,7.034592079322798
1052,2024-03-08,bil,91.53,91.54,91.53,91.53,4298947.0,4.0,-0.017836402614420876,91.80862313563111,91.38737686436889,47.80013484282959,-35.85657370517187,8.230134473949871,91.592,91.54166666666667,14.739999771118164,7.034592079322798
1052,2024-03-08,gld,201.63,203.3,200.4459,200.89,13540110.0,4.0,3.0487269340598004,201.05521858952,179.65578141047996,69.64186247598944,256.3549532825226,68.0881983907385,189.71533333333335,189.12,14.739999771118164,7.034592079322798
1052,2024-03-08,spy,511.72,518.2201,511.13,515.46,86532535.0,4.0,6.172116256000663,516.975769684335,493.1782303156649,63.94848487686881,123.5862321751451,30.16163393541223,500.683,487.7431666666667,14.739999771118164,7.034592079322798
1052,2024-03-08,vb,222.88,226.39,222.32,224.85,1009747.0,4.0,3.079171130167964,224.67432963617293,210.77267036382702,61.008915763665506,143.34375051314473,34.451478173973356,215.21633333333332,212.45566666666667,14.739999771118164,7.034592079322798
1052,2024-03-08,vnq,87.73,88.03,87.3,87.5,4546636.0,4.0,0.6136095691667549,87.88411537188973,82.38188462811026,57.10332128417593,206.82758005137515,18.858592450068308,84.85133333333333,85.93233333333335,14.739999771118164,7.034592079322798
1052,2024-03-08,vo,244.42,246.52,243.9501,245.7,598392.0,4.0,3.250932209542043,246.18365432085523,230.66934567914473,63.92519521569423,153.1740357190991,38.97782076039011,236.19766666666666,233.08133333333333,14.739999771118164,7.034592079322798
1052,2024-03-08,vwo,41.76,42.01,41.71,41.9,12121136.0,4.0,0.337658840911665,42.097330011413135,40.294669988586875,56.943614154260196,114.04200442800835,24.33765932568092,40.827,40.5435,14.739999771118164,7.034592079322798
1053,2024-03-11,agg,98.16,98.305,98.09,98.28,11354561.0,0.0,0.06254145423007174,98.31893783612595,96.52006216387404,53.74538681537369,61.54929206240946,13.136434647691589,97.71633333333332,98.15183333333333,15.220000267028809,5.660306252501322
1053,2024-03-11,bil,91.54,91.55,91.54,91.55,5117938.0,0.0,-0.018235859582219405,91.80824928472474,91.38975071527527,48.28370008112666,-26.877634215438125,6.356942497067375,91.585,91.5415,15.220000267028809,5.660306252501322
1053,2024-03-11,gld,202.0,202.41,201.46,201.71,7329560.0,0.0,3.4116805859659394,202.87587907509652,179.27512092490343,69.98977442933065,212.02955985290555,68.08819839073848,190.215,189.4285,15.220000267028809,5.660306252501322
1053,2024-03-11,spy,511.28,511.88,508.5,510.48,62557183.0,0.0,5.937665006286295,517.6411490782795,493.5208509217206,63.606077900336146,88.11174569980895,22.187949995954625,501.4786666666667,488.5295,15.220000267028809,5.660306252501322
1053,2024-03-11,vb,221.83,223.0,220.91,222.31,609147.0,0.0,3.002504926609589,225.07423954206877,211.14276045793116,59.791279653693266,104.11843757461718,26.73054929641517,215.60266666666666,212.7951666666667,15.220000267028809,5.660306252501322
1053,2024-03-11,vnq,87.31,88.07,86.94,87.54,3467248.0,0.0,0.6653475767135717,88.17028736314543,82.38871263685456,56.00476558869018,168.02036057216318,13.489163852567787,84.93033333333332,85.99050000000001,15.220000267028809,5.660306252501322
1053,2024-03-11,vo,244.61,244.7,242.89,243.78,594931.0,0.0,3.287579642631556,246.918316143444,230.956683856556,64.08415572750111,126.0526653880076,31.29523706374362,236.66133333333332,233.42433333333332,15.220000267028809,5.660306252501322
1053,2024-03-11,vwo,41.87,42.0,41.81,41.81,6976407.0,0.0,0.34995246497868493,42.16596707568416,40.35003292431583,57.53156377291847,113.35130080690027,24.337659325680917,40.884,40.56816666666666,15.220000267028809,5.660306252501322
1054,2024-03-12,agg,97.91,98.04,97.8,98.02,7471902.0,1.0,0.06951907221824172,98.35322911611694,96.51177088388307,52.1794856251555,30.341730754305203,4.191214355139042,97.69800000000001,98.14349999999999,13.84000015258789,8.444221328026128
1054,2024-03-12,bil,91.57,91.57,91.56,91.56,4136599.0,1.0,-0.0159478459862612,91.8083942038632,91.39260579613679,49.728966842374824,-8.830022075056455,2.5619236218576575,91.57866666666668,91.54166666666667,13.84000015258789,8.444221328026128
1054,2024-03-12,gld,199.79,200.6277,199.16,200.42,9436586.0,1.0,3.480870135624997,203.96649108780392,179.45250891219607,65.36139111204645,150.01280342153908,48.066235534552156,190.597,189.63116666666664,13.84000015258789,8.444221328026128
1054,2024-03-12,spy,516.78,517.38,510.86,513.45,73114439.0,1.0,6.125058870398561,519.2071379665219,493.5348620334781,65.96275466719256,120.26698762570499,31.560418839813863,502.32899999999995,489.3008333333334,13.84000015258789,8.444221328026128
1054,2024-03-12,vb,222.44,223.07,220.73,222.17,712292.0,1.0,2.9568832010113226,225.58581339691997,211.22318660308005,60.2678533132497,99.72651196058881,25.745149877401964,215.91566666666668,213.04683333333335,13.84000015258789,8.444221328026128
1054,2024-03-12,vnq,87.12,87.48,86.37,87.15,3308976.0,1.0,0.6831440489885381,88.38687554535817,82.44412445464182,55.50505241829804,126.98657479192526,5.428142107130131,84.98433333333334,85.99199999999999,13.84000015258789,8.444221328026128
1054,2024-03-12,vo,245.24,245.5,243.71,244.84,457168.0,1.0,3.329083134167405,247.70162225768274,231.1543777423173,64.6189250572906,126.47690959828243,34.22821166262401,237.08266666666668,233.69833333333332,13.84000015258789,8.444221328026128
1054,2024-03-12,vwo,42.23,42.24,41.975,42.09,6316542.0,1.0,0.3843141081653414,42.308707797468706,40.349292202531295,59.408174506234694,132.4254416212896,29.859959584170326,40.952666666666666,40.592499999999994,13.84000015258789,8.444221328026128
1055,2024-03-13,agg,97.73,97.93,97.73,97.82,5846648.0,2.0,0.05983465244010233,98.3522474103515,96.61075258964853,51.07119181585855,18.791280301849902,2.1081029458474445,97.66733333333333,98.12366666666667,13.75,6.1199093552057295
1055,2024-03-13,bil,91.57,91.58,91.57,91.58,4478385.0,2.0,-0.013973500906942604,91.8084843564864,91.3955156435136,49.728966842374824,-1.0223636485756886e-11,0.6425330572658475,91.57199999999999,91.54116666666667,13.75,6.1199093552057295
1055,2024-03-13,gld,201.19,201.86,200.35,200.44,5929990.0,2.0,3.6070913481997593,205.0077576134075,180.07724238659247,66.80015586325223,147.5030498567548,51.38296612574938,191.017,189.83883333333333,13.75,6.1199093552057295
1055,2024-03-13,spy,515.97,517.29,514.49,517.11,55104088.0,2.0,6.137460799598784,519.6029071193067,495.32809288069353,65.3183598827917,119.4713191849411,31.560418839813863,503.165,490.03349999999995,13.75,6.1199093552057295
1055,2024-03-13,vb,223.23,223.99,222.1901,222.44,520131.0,2.0,2.950462952169289,225.41626874309335,212.69773125690656,60.88890855555366,108.55957360019075,28.771129910029657,216.28900000000002,213.22583333333333,13.75,6.1199093552057295
1055,2024-03-13,vnq,86.68,87.51,86.4,86.97,3418657.0,2.0,0.654202321580172,88.33626218000079,82.89673781999922,54.34342946110923,107.04108600278947,5.804564671475663,85.05033333333333,85.94433333333333,13.75,6.1199093552057295
1055,2024-03-13,vo,244.96,245.975,244.25,245.26,364983.0,2.0,3.3013256630440253,247.75859728096165,232.4814027190383,64.17956766526481,120.15005605566995,35.96328493734117,237.502,233.91383333333334,13.75,6.1199093552057295
1055,2024-03-13,vwo,41.99,42.07,41.93,41.98,10209243.0,2.0,0.3877106763809266,42.24621791422906,40.60478208577094,57.65126746358797,111.11797750821097,27.987668625070018,41.025999999999996,40.603833333333334,13.75,6.1199093552057295
1056,2024-03-14,agg,97.11,97.48,97.1,97.48,10541000.0,3.0,0.0021065782271421085,98.35439452783737,96.60160547216262,47.47792639706019,-55.976403436800766,14.363838687436509,97.60099999999998,98.09733333333334,14.399999618530273,5.000029835264675
1056,2024-03-14,bil,91.61,91.62,91.61,91.61,4602968.0,3.0,-0.00907652398262826,91.81005188869793,91.39894811130208,51.65667948949369,35.455486542448675,6.814232223517476,91.56633333333333,91.54083333333332,14.399999618530273,5.000029835264675
1056,2024-03-14,gld,200.35,200.47,199.34,200.37,6865044.0,3.0,3.5978676104939495,205.65382957123714,181.02417042876286,65.1212491073224,117.33122948118387,43.36136363145721,191.41366666666667,190.06133333333335,14.399999618530273,5.000029835264675
1056,2024-03-14,spy,514.95,517.125,511.82,516.97,110171820.0,3.0,5.99586731621315,520.1008730743583,496.46812692564146,64.49756440066051,102.45877494345407,23.32058083581529,504.23400000000004,490.79383333333334,14.399999618530273,5.000029835264675
1056,2024-03-14,vb,220.17,223.18,218.37,222.94,537782.0,3.0,2.6677067691486513,225.29789165729568,213.41610834270426,57.30001537415552,65.04094139200663,9.046703844619278,216.7086666666667,213.38299999999998,14.399999618530273,5.000029835264675
1056,2024-03-14,vnq,85.38,86.4912,84.645,86.32,4155120.0,3.0,0.5203681782080309,88.21875758601293,83.22124241398707,51.07630221165764,28.195977249671763,15.282122553617238,85.1,85.896,14.399999618530273,5.000029835264675
1056,2024-03-14,vo,242.61,245.045,240.925,244.94,777497.0,3.0,3.054492024265926,247.72170454351755,233.35729545648246,60.60207469882571,80.4517897257025,13.549071930069061,237.94966666666667,234.11766666666665,14.399999618530273,5.000029835264675
1056,2024-03-14,vwo,41.76,42.06,41.67,42.04,6643027.0,3.0,0.3676058716907846,42.22583368295304,40.737166317046956,56.00916032467335,88.54588878894975,17.522557576470494,41.09666666666667,40.615333333333325,14.399999618530273,5.000029835264675
1057,2024-03-15,agg,97.1,97.195,97.02,97.15,5756900.0,4.0,-0.04394369733260817,98.35477975315874,96.57022024684127,47.42225564609387,-71.24670953264526,16.198887019297423,97.52533333333334,98.07416666666667,14.40999984741211,9.144726439207426
1057,2024-03-15,bil,91.63,91.63,91.62,91.63,4445587.0,4.0,-0.003540983383999219,91.81135891949769,91.39964108050232,52.59688889773585,41.44620811287781,8.623517522756373,91.57333333333332,91.54766666666666,14.40999984741211,9.144726439207426
1057,2024-03-15,gld,199.71,200.634,199.57,199.94,4556710.0,4.0,3.4985855640236423,206.11246433596747,181.9705356640325,63.8562893081384,104.71981520108903,43.87755045581284,191.72366666666667,190.259,14.40999984741211,9.144726439207426
1057,2024-03-15,spy,509.83,511.7,508.122,510.21,107646297.0,4.0,5.408170230185021,520.1296492826973,497.2213507173025,60.54677612971366,53.54248685555637,12.855656360930237,504.92166666666674,491.42483333333337,14.40999984741211,9.144726439207426
1057,2024-03-15,vb,220.01,220.87,219.2,219.31,822747.0,4.0,2.40300939761795,225.36929515807932,213.52570484192066,57.11791263273355,52.7607641226633,9.046703844619264,217.02866666666668,213.53383333333335,14.40999984741211,9.144726439207426
1057,2024-03-15,vnq,85.19,85.52,84.54,84.56,4214317.0,4.0,0.3944255510280499,88.21827630578224,83.21572369421776,50.61621288194918,3.9345513396489076,16.348360859813976,85.09266666666667,85.84783333333333,14.40999984741211,9.144726439207426
1057,2024-03-15,vo,242.35,243.215,240.94,241.32,576062.0,4.0,2.805554079077808,247.82298115469177,233.80301884530826,60.21789332795175,65.31735642060035,13.549071930069074,238.29100000000003,234.31266666666667,14.40999984741211,9.144726439207426
1057,2024-03-15,vwo,41.6,41.77,41.5801,41.75,5914633.0,4.0,0.3349014706179858,42.20839371067235,40.825606289327645,54.88415389046693,63.48351827457443,14.074963767589393,41.153,40.63866666666667,14.40999984741211,9.144726439207426
1058,2024-03-18,agg,97.0,97.12,96.92,97.07,5227228.0,0.0,-0.08749939815767505,98.35940150004961,96.55559849995038,46.85392047907033,-82.8363712241728,18.531557733625792,97.47666666666667,98.04733333333334,14.329999923706055,2.170957357979153
1058,2024-03-18,bil,91.64,91.64,91.63,91.64,5594431.0,0.0,0.0016340525081943724,91.81215783427143,91.39984216572856,53.06899674053742,44.964028776966856,10.481467917711532,91.58,91.55466666666668,14.329999923706055,2.170957357979153
1058,2024-03-18,gld,200.03,200.145,199.51,199.66,7206823.0,0.0,3.4064576294497613,206.5072704167157,182.9447295832843,64.2158219358179,94.48229998254745,43.36655964743568,192.10433333333333,190.4406666666667,14.329999923706055,2.170957357979153
1058,2024-03-18,spy,512.86,515.48,512.44,514.0,88893331.0,0.0,5.127801627397389,520.0818210663731,498.6041789336269,61.97281240270155,87.25676513783627,20.250314559313978,505.53866666666664,492.0585,14.329999923706055,2.170957357979153
1058,2024-03-18,vb,219.71,220.88,219.4116,220.54,560971.0,0.0,2.1443090706623877,225.3434458038966,213.9035541961034,56.76797577903731,48.55050943923929,9.088357971039734,217.346,213.62533333333334,14.329999923706055,2.170957357979153
1058,2024-03-18,vnq,85.23,85.68,85.07,85.38,3030832.0,0.0,0.29444855764171507,88.19239539721525,83.32760460278476,50.712903779736465,15.422567658430054,14.011028573417917,85.12200000000001,85.78916666666667,14.329999923706055,2.170957357979153
1058,2024-03-18,vo,242.83,243.6686,242.31,243.06,397070.0,0.0,2.616835699467998,247.79205277545447,234.5529472245455,60.6937775038887,72.74389958475436,15.715082152698464,238.647,234.4813333333333,14.329999923706055,2.170957357979153
1058,2024-03-18,vwo,41.69,41.92,41.65,41.92,6729251.0,0.0,0.3126413105681607,42.21194479390899,40.882055206091,55.40537766665462,73.02697073544421,18.347255567731647,41.22166666666667,40.65883333333333,14.329999923706055,2.170957357979153
1059,2024-03-19,agg,97.24,97.3391,97.105,97.15,5076659.0,1.0,-0.10148179170258231,98.35905213243971,96.5609478675603,48.3895775194157,-42.08703987653929,11.27693427263122,97.463,98.01849999999999,13.819999694824219,3.7921478962243427
1059,2024-03-19,bil,91.66,91.66,91.65,91.65,5681897.0,1.0,0.0072653877227821795,91.81404436341268,91.39995563658732,54.01651909692407,56.4930300807212,14.210758285582727,91.58733333333333,91.56166666666667,13.819999694824219,3.7921478962243427
1059,2024-03-19,gld,199.8,199.81,198.935,199.62,4657527.0,1.0,3.277110015416696,206.81132800418936,183.87367199581064,63.74435804297439,82.46322474352323,38.333548853714284,192.512,190.63566666666665,13.819999694824219,3.7921478962243427
1059,2024-03-19,spy,515.71,515.995,511.12,512.15,60755263.0,1.0,5.077053558234411,519.6041288931187,500.9768711068814,63.26479318340402,91.45085687770931,16.558262686168693,506.31066666666663,492.8493333333334,13.819999694824219,3.7921478962243427
1059,2024-03-19,vb,221.02,221.305,218.88,218.88,735055.0,1.0,2.021688483210994,225.14322248748616,214.76577751251384,57.93220997225697,51.494193598897375,6.321360379056235,217.791,213.80450000000002,13.819999694824219,3.7921478962243427
1059,2024-03-19,vnq,85.2,85.52,84.69,85.15,4165654.0,1.0,0.21037030290720793,88.14848172397538,83.46951827602462,50.635982772125644,0.062486525714860734,18.183820181312203,85.20933333333332,85.748,13.819999694824219,3.7921478962243427
1059,2024-03-19,vo,244.23,244.3168,242.23,242.32,603136.0,1.0,2.550838841375196,247.64407366375139,235.65692633624855,62.063038037420924,78.52852653932112,18.821993773261738,239.12633333333332,234.74016666666665,13.819999694824219,3.7921478962243427
1059,2024-03-19,vwo,41.52,41.595,41.35,41.52,7812717.0,1.0,0.2780768967334737,42.20566587885646,40.92333412114353,54.18222238511562,31.24532283526524,6.975696820045156,41.281333333333336,40.690333333333335,13.819999694824219,3.7921478962243427
1060,2024-03-20,agg,97.44,97.63,97.13,97.29,8681408.0,2.0,-0.09532575483089545,98.3468188303677,96.6271811696323,49.643922246121726,-7.950227611170979,2.3833794919960876,97.43900000000001,97.99316666666667,13.039999961853027,7.306503958350352
1060,2024-03-20,bil,91.67,91.67,91.66,91.66,4398241.0,2.0,0.012392326848470248,91.81610928303206,91.39989071696795,54.49175904249688,60.2906704172575,16.079355757231298,91.59433333333332,91.56783333333334,13.039999961853027,7.306503958350352
1060,2024-03-20,gld,202.18,202.66,199.12,199.16,9593754.0,2.0,3.328280858947295,207.30635920063014,184.8486407993699,66.38614105575164,94.78321381186073,48.0048244302232,192.96633333333332,190.84816666666666,13.039999961853027,7.306503958350352
1060,2024-03-20,spy,520.48,520.62,515.08,515.77,69594574.0,2.0,5.359948335292074,519.632074409876,503.27592559012396,65.30567148492422,134.73545443680126,25.16409873907417,507.194,493.64566666666667,13.039999961853027,7.306503958350352
1060,2024-03-20,vb,224.46,225.1,220.32,220.75,795752.0,2.0,2.17699499180938,225.16810127920056,215.81189872079935,60.79990093611493,101.3683533135409,21.51340914723996,218.30433333333335,214.00566666666666,13.039999961853027,7.306503958350352
1060,2024-03-20,vnq,85.76,86.02,84.32,84.67,4605895.0,2.0,0.18677200870887134,88.14241574174272,83.58258425825727,52.040701388697094,10.212418557054717,10.632599494791258,85.27833333333335,85.72116666666668,13.039999961853027,7.306503958350352
1060,2024-03-20,vo,246.51,246.78,243.77,244.11,500455.0,2.0,2.651942854648638,247.69976907458218,236.76123092541778,64.16608563495633,106.72900511293906,29.394372112879235,239.61666666666667,235.00533333333334,13.039999961853027,7.306503958350352
1060,2024-03-20,vwo,41.85,41.87,41.47,41.57,9988170.0,2.0,0.27415233436460085,42.22696432346093,40.966035676539065,56.127194406734205,64.23493446759477,14.980581392634495,41.31933333333333,40.71450000000001,13.039999961853027,7.306503958350352
1061,2024-03-21,agg,97.51,97.68,97.41,97.62,10100253.0,3.0,-0.08383227004730998,98.33953109410194,96.68746890589804,50.08317826473436,22.25240674397993,0.9016851221454859,97.424,97.97116666666666,12.920000076293945,6.931642314747179
1061,2024-03-21,bil,91.7,91.71,91.7,91.7,7534914.0,3.0,0.018661098791994846,91.81610928303205,91.39989071696793,55.906036892314965,85.81735333206888,23.22929187449328,91.602,91.57433333333333,12.920000076293945,6.931642314747179
1061,2024-03-21,gld,201.97,203.92,200.6,203.88,7396540.0,3.0,3.3136907123236767,207.5654550577777,186.0305449422223,65.94752388192985,95.93585686147759,51.59268208242448,193.41533333333334,191.04316666666668,12.920000076293945,6.931642314747179
1061,2024-03-21,spy,522.2,524.11,521.91,523.39,60256112.0,3.0,5.657715487285486,521.4424167800926,502.93558321990736,66.01006965388453,167.69048016931748,30.911760983699292,507.99733333333336,494.45483333333334,12.920000076293945,6.931642314747179
1061,2024-03-21,vb,226.96,227.66,225.5146,225.88,1155519.0,3.0,2.4732950200068444,226.0584534636082,216.0165465363918,62.71093725486887,160.41970691910691,29.730778255859434,218.88166666666666,214.22483333333332,12.920000076293945,6.931642314747179
1061,2024-03-21,vnq,86.38,86.75,85.86,86.13,3753231.0,3.0,0.21561355019213124,88.17818124133606,83.69981875866392,53.55443688469753,65.57181327635166,0.6008360959680845,85.372,85.69900000000001,12.920000076293945,6.931642314747179
1061,2024-03-21,vo,247.32,248.165,246.6,246.87,544554.0,3.0,2.765549214282828,248.1951917069156,237.22780829308434,64.88156180753339,126.73436639033194,34.520106236658464,240.09866666666667,235.26766666666666,12.920000076293945,6.931642314747179
1061,2024-03-21,vwo,41.88,42.09,41.845,42.09,8668719.0,3.0,0.270346454054355,42.25484237242779,40.969157627572216,56.30164601938009,92.52339261756389,20.80821780401785,41.35933333333333,40.7415,12.920000076293945,6.931642314747179
1062,2024-03-22,agg,97.82,97.91,97.74,97.91,8359208.0,4.0,-0.04914270481748417,98.37017166714458,96.70482833285541,52.0013256707239,79.35166238270268,5.8016941139280505,97.42933333333333,97.95100000000001,13.0600004196167,14.765169063382736
1062,2024-03-22,bil,91.71,91.72,91.71,91.71,4686398.0,4.0,0.024157588505090644,91.81610928303205,91.39989071696793,56.37355295641424,88.88465930717996,24.938343575608755,91.60866666666668,91.58066666666667,13.0600004196167,14.765169063382736
1062,2024-03-22,gld,200.35,201.86,199.715,201.32,6918508.0,4.0,3.1352660594154713,207.536640505446,187.23235949455395,62.64451142963344,74.08859016809119,44.12561995001341,193.81599999999997,191.18699999999998,13.0600004196167,14.765169063382736
1062,2024-03-22,spy,521.21,522.605,520.97,522.11,79070842.0,4.0,5.7475590908440495,522.7015733916708,503.0124266083291,65.22160681309877,143.78486710141726,28.079540053316137,508.76033333333334,495.2141666666667,13.0600004196167,14.765169063382736
1062,2024-03-22,vb,223.99,226.58,223.89,226.31,607032.0,4.0,2.440330141586003,226.14962882806782,216.65337117193224,59.16611451148313,117.1132930534453,21.127753515155295,219.27633333333333,214.36683333333335,13.0600004196167,14.765169063382736
